id,label,birthplace_old,date,daterange_0,daterange_1,deathplace_old,description_rt,family,geoname,gnid,job,job_0,job_1,job_2,job_3,job_4,lat,literature,literature_0,literature_1,literature_10,literature_11,literature_12,literature_13,literature_14,literature_15,literature_16,literature_17,literature_18,literature_19,literature_2,literature_20,literature_21,literature_22,literature_23,literature_24,literature_25,literature_26,literature_27,literature_28,literature_29,literature_3,literature_4,literature_5,literature_6,literature_7,literature_8,literature_9,lng,name,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,salsah_comment,salsah_comment_0,salsah_comment_1,salsah_comment_10,salsah_comment_11,salsah_comment_12,salsah_comment_13,salsah_comment_14,salsah_comment_15,salsah_comment_16,salsah_comment_17,salsah_comment_18,salsah_comment_19,salsah_comment_2,salsah_comment_20,salsah_comment_3,salsah_comment_4,salsah_comment_5,salsah_comment_6,salsah_comment_7,salsah_comment_8,salsah_comment_9
337169,"Kalbermatten, Karl Johann Josef",Blatten,1905,,,,"<span gaga={}><p>Karl Johann Josef Kalbermatten war Schuhmacher, Knecht, Senn und Störschuhmacher. Er absolvierte von 1923 bis 1924 eine Dorfschuhmacher-Lehre bei Philipp Kalbermatten in Wyssried und von 1924 bis 1925 bei Adelbert Bock an der Aarbergergasse in Bern. Bei Brenzikofer in Bern spezialisierte er sich auf Armee-Bergschuhe. In Ried (Lötschental) arbeitete er für die Gebrüder Adolf und Josef Schmidhalter (Kleidung, Stoffe, Schuhe) und in der Störschuhmacherei. Er war verheiratet mit Annamaria Tannast und Vater von drei Töchtern und drei Söhnen.</p></span<p></p>",,Blatten,http://sws.geonames.org/2661478,,,,,,,46.4207,Literatur: AH 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81746,"Kalbermatten, Karl Johann Josef",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337149,"Meylan, Daniel",,1946,,,,"<p>Daniel Meylan betrieb die <a class=""salsah-link"" href=""IRI:337148:IRI"">Werkstatt für die Herstellung von Rindenbändern und Sägerei</a> in Le Solliat/Le Sentier. Er war verheiratet und Vater von drei Söhnen. Vermutlich war er der Bruder von <a class=""salsah-link"" href=""IRI:343389:IRI"">Marguerite Meylan</a>.</p>",,,,,,,,,,,Literatur: AH 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meylan, Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337148,Werkstatt für die Herstellung von Rindenbändern und Sägerei,,,,,,"<p>Unter der Leitung von <a class=""salsah-link"" href=""IRI:337149:IRI"">Daniel Meylan</a> wurden in dieser Werkstatt in Le Soillat/Le Santier Rindenbänder (Käsereifen) zum Einbinden von Vacherin hergestellt. </p><p>Daniel Meylan wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141501:IRI"">AH 28</a> porträtiert.</p>",,,,,,,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkstatt für die Herstellung von Rindenbändern und Sägerei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337135,"Yersin, Luc",,2008,,,,"<p>Luc Yersin war Toningenieur von Beruf und für die SGV bei der Realisierung zweier Dokumentarfilme (<a class=""salsah-link"" href=""IRI:2223761:IRI"">AH 27</a>, <a class=""salsah-link"" href=""IRI:2141501:IRI"">AH 28</a>) im Rahmen der <a class=""salsah-link"" href=""IRI:336009:IRI"">Sammlung Altes und sterbendes Handwerk</a> tätig.</p><p>Luc Yersin war der Bruder von <a class=""salsah-link"" href=""IRI:336360:IRI"">Yves Yersin</a>, ihre Mutter war Marguerite (geb. Aebi) ihr Vater war Albert-E. Yersin.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yersin, Luc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337133,"Rudolph, Claudine",,,,,,"<p>Claudine Rudolph war Mitglied der <a class=""salsah-link"" href=""IRI:336006:IRI"">Sektion Film der SGV</a> und realisierte einen Dokumentarfilm für sie.</p>",,,,,,,,,,,"Verwendete Quellen: ""Filmkatalog der Schweizerischen Gesellschaft für Volkskunde"", hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rudolph, Claudine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337132,"Berta, Ombretta",,,,,,"<p>Ombretta Berta <span gaga={}><span gaga={}>beteiligte sich für die SGV an zwei Filmp</span</span<span gaga={}><span gaga={}>rojekten mit den Nummern <a class=""salsah-link"" href=""IRI:2223761:IRI"">AH 27</a> und <a class=""salsah-link"" href=""IRI:2141501:IRI"">AH 28</a> d</span</span<span gaga={}><span gaga={}>er Sammlung </span</span<a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a>.</p><p>Sie lebte und arbeitete in Paris.</p>",,,,,,,,,,,"""Filmkatalog der Schweizerischen Gesellschaft für Volkskunde"", hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berta, Ombretta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337131,"Huppert, Erwin",,2001,,,,"<p>Erwin Huppert war Mitglied der <a class=""salsah-link"" href=""IRI:336006:IRI"">Sektion Film der SGV</a>. ""Kam 1943 in die Schweiz. Schauspieler in Lausanne (Theater Faux-Nez) und Paris, Maler, Fotograf, Puppenspieler mit eigenem Theater, Bühnenbildner, schliesslich Chef-Kameramann und Filmregisseur. Mit dem ethnograf. Reisebericht ""Les pèlerins du soleil"" (1957) drehte H. einen der wenigen abendfüllenden Westschweizer Filme der 1950er Jahre. Die experimentellen Trickfilme ""Début, mêlée et dissolution"" (1956, direkt auf Zelluloid gezeichnet), ""Pa..Pa..Pillon"" (1963, Collage über Werbefilme) sowie der postdadaist. Kommentar zu ""Recherches dans l'intérêt des familles"" (1958) gelten als frühe Beispiele des Schweizer Undergroundfilms."" (<a href=""http://www.hls-dhs-dss.ch/textes/d/D9186.php"">Historisches Lexikon der Schweiz</a>)</p>",,Baden bei Wien,http://sws.geonames.org/2782067,,,,,,,48.00543,Verwendete Quellen: Teilsammlung 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.23264,"Huppert, Erwin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337130,"Barbey, Laurent",,,,,,"<p>Betätigte sich für die SGV an einem Filmprojekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141501:IRI"">AH 28</a> der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a>.</p>",,,,,,,,,,,"Filmkatalog der Schweizerischen Gesellschaft für Volkskunde, hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbey, Laurent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337107,Berney (Familie von Firmin Berney),,,,,,"<span gaga={}><span gaga={}><p>Die Familie Berney lebt in </p></span<p></p></span<p>Le Piguet-Dessous. Sie<span gaga={}><span gaga={}> wurde in der Sammlung </span</span<a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk<span gaga={}><span gaga={}></span</span</a><span gaga={}><span gaga={}> </span</span<span gaga={}><span gaga={}>im Projekt mit der Nummer AH 27 p</span</span<span gaga={}><span gaga={}>ortraitiert</span</span<span gaga={}><span gaga={}>. Sie führt eine</span</span <a class=""salsah-link"" href=""IRI:337099:IRI"">Werkstatt für die Herstellung von Vacherin-Schachteln.</a></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berney (Familie von Firmin Berney),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337100,"Berney, Firmin",,,,,,"<span gaga={}><span gaga={}><p>Firmin Berney lebt mit seiner Familie in </p></span<p></p></span<p>Le Piguet-Dessous. Er ist verheiratet und hat Kinder. Er ist der Schwager von <a class=""salsah-link"" href=""IRI:343389:IRI"">Marguerite Meylan</a>. Berney ist Vacherinschachteln-Hersteller und entwickelte Maschinen zur Verarbeitung der Rindenbänder. Er und seine Familie<span gaga={}><span gaga={}> wurden in der Sammlung </span</span<a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk<span gaga={}><span gaga={}></span</span</a><span gaga={}><span gaga={}> </span</span<span gaga={}><span gaga={}>im Projekt mit der Nummer AH 27 p</span</span<span gaga={}><span gaga={}>ortraitiert</span</span<span gaga={}><span gaga={}>. Sie führen eine</span</span <a class=""salsah-link"" href=""IRI:337099:IRI"">Werkstatt für die Herstellung von Vacherin-Schachteln.</a></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Berney, Firmin",Le loup blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337099,Werkstatt für die Herstellung von Vacherin-Schachteln,,,,,,"<p>Die Werkstatt für die Herstellung von Vacherin-Schachteln wurde von <a class=""salsah-link"" href=""IRI:337100:IRI"">Firmin Berney</a> geleitet. Er wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk </a>im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2223761:IRI"">AH 27</a> porträtiert.</p>",,,,,,,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkstatt für die Herstellung von Vacherin-Schachteln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337071,"Clerc, Jean",,1913,,,,"<p>Jean Clerc war Käser in Pré d'Etoy (VD). Er wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2258097:IRI"">AH 26</a> porträtiert.</p>",,,,,Tätigkeit: Käser,Lebte/Arbeitete in: Pré d'Etoy,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clerc, Jean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337017,"Guermann, Charles",Mollens,1911,,,,"<span gaga={}><p>Charles Guermann </p></span<p>war Käser in Pré d'Etoy (VD). Er wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2258097:IRI"">AH 26</a> porträtiert.</p>",,Mollens,http://sws.geonames.org/8469023,,Tätigkeit: Käser,"Lebte/Arbeitete in: Berolle, Pré d'Etoy, Le Bucley",,,,46.31652,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52121,,"Guermann, Charles",Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337011,"Perret, Léon",,1924,,,,"<p>Léon Perret war Käser in Pré d'Etoy (VD). Er wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2258097:IRI"">AH 26</a> porträtiert.</p>",,,,,Tätigkeit: Käser,Lebte/Arbeitete in: Pré d'Etoy,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perret, Léon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336999,"Groux, Gabriel",,,,,,<span gaga={}><p>GabrielGroux war Bauer und lebte in Suchy.</p></span<p></p>,,,,,Tätigkeit: Bauer,Lebte/Arbeitete in: Suchy,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 26,,,,,,,,,,,"Literatur: Hugger, Paul: Hirtenleben und Hirtenkultur, 1972",,,,,,,,,,,,,,,,,,,"Groux, Gabriel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336987,"Mandelmann, Erling",,2018-01-14,,,,"<p>""Erling Mandelmann absolvierte eine kaufmännische Ausbildung (1953-1956) sowie eine Informatik-Ausbildung (1956-1961) in Kopenhagen. Es folgte ein Stage beim Fotografen Jörn Freddie in Kopenhagen (1961-1962). 1963 besuchte Erling Mandelmann die Fotoschule in Vevey und war 1964 als Fotoreporter für die Bildagentur Comet Photo AG in Zürich tätig. Seit 1965 war er als freischaffender Fotograf tätig. Seine Schwerpunkte waren Porträtfotografie sowie Reportagen, Reise- und Architekturfotografie. Er veröffentlichte zahlreiche Arbeiten in Zeitungen und Zeitschriften, darunter der «Nouvel Observateur», «Libération», «L'Exprès», «Le Monde», «Le Point», «Ebony», «Westermanns Monatshefte», «Swissair Gazette», «Merian», «Du», «Weltwoche», «NZZ», «Bauen + Wohnen», «Architecture Review» und «Abitare». Er war langjähriger Mitarbeiter von «Construire» (Migros). Erling Mandelmann war zudem für Nichtregierungsorganisationen wie Amnesty International und Caritas sowie für diverse UN-Organisationen tätig, insbesondere für die Weltgesundheitsorganisation WHO und das Bureau International du Travail BIT."" (<a href=""https://foto-ch.ch/#/photographer#detail=22789&type=photographer"">fotoCH</a>). Sein Fotoarchiv wird im Musée historique de Lausanne aufbewahrt. </p><p>Erling Mandelmann war Mitglied der <a class=""salsah-link"" href=""IRI:336006:IRI"">Sektion Film der SGV</a>. Er war verheiratet mit Verena Mandelmann. In Pully hatte er die Adresse Chemin de pallin 39, Case 66, in Lausanne (Photo Service, Schellenberg SA, Grand-Pont 2).</p>",,Copenhagen,http://sws.geonames.org/2618425,Fotograf,,,,,,55.67594,,Publikation: in: AH 26,Publikation: in: AH 27,,,,,,,,,,,Publikation: in: AH 30,,,,,,,,,,,"Publikation: in: Musée historique de Lausanne (Hg.): Objectif photoreportage, 2007","Literatur:  Girardin, Daniel: Petite(s) histoire(s) de la photographie à Lausanne, 2002",URL: http://erlingmandelmann.ch,Archivmaterial: Musée Historique de Lausanne,,,,12.56553,"Mandelmann, Erling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336945,"Trachsel, Willi",,,,,,"<p>Willi Trachsel war Gehilfe von <a href=""http://www.salsah.org/api/resources/336923"">Ernst Mauer</a> in der  <a href=""http://www.salsah.org/api/resources/336924"">Knochenmühle in Uttigen</a>. Er taucht in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141266:IRI"">AH 25</a> auf.</p>",,,,,Tätigkeit: Gehilfe von Ernst Maurer,Lebte/Arbeitete in: Uttigen,,,,,,Verwendete Quellen: Teilsammlung 1,Literatur: AH 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trachsel, Willi",Maurer Willi,Mühli Willi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336944,"Strub, Irene",,1926,,,,"Institution: <a class=""salsah-link"" href=""IRI:336006:IRI"">Sektion Film der SGV</a> / <a class=""salsah-link"" href=""IRI:336943:IRI"">Filmstudio 2S</a>   <br/>",verheiratet mit Otto Strub,,,,"Ausbildung: Studium der Kunstgeschichte an den Universitäten Bern und Zürich, Kunstgewerbeschule Zürich, Journalistin",Tätigkeit: Mitarbeit an Dokumentar- und Trickfilmen,Lebte/Arbeitete in: Thun,,,,,Verwendete Quellen: Teilsammlung 1,"Verwendete Quellen: ""Filmkatalog der Schweizerischen Gesellschaft für Volkskunde"", hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",,,,,,,,,,,Publikation: AH 38,,,,,,,,,,,,,,,,,,,,"Strub, Irene",Siegenthaler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336943,Filmstudio 2S,,,,,,"<p>Das Filmstudio 2S wurde von <a class=""salsah-link"" href=""IRI:336944:IRI"">Irene Strub</a> und <a class=""salsah-link"" href=""IRI:336942:IRI"">Otto Strub</a> geleitet. Die Geschäftsstelle befand sich in der Seestrasse 26J in Thun. Das Filmstudio produzierte Dokumentar- und Trickfilme. Das Filmstudio 2S wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und Sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141266:IRI"">AH 25</a> portraitiert.</p>",,,,,,,,,,,,"""Filmkatalog der Schweizerischen Gesellschaft für Volkskunde"", hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",Literatur: AH 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filmstudio 2S,Otto und Irene Strub Filmstudio 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336942,"Strub, Otto",,1905,,,,"<p>Otto Strub war wissenschaftlicher Mitarbeiter und Regisseur bei zwei Dokumentarfilmen der <a href=""http://www.salsah.org/api/resources/336006"">Sektion Film der SGV</a>. Er beteiligte sich am Filmprojekt mit der Nummer <a href=""http://www.salsah.org/api/resources/2224291"">AH 38</a>. Er arbeitete zudem für das <a href=""http://www.salsah.org/api/resources/336943"">Filmstudio 2S</a>. </p><p>Siehe auch: </p><p>Siegenthaler, Irene, Otto R. Strub: Der Järbmacher. In: Schweizerische Gesellschaft für Volkskunde. Abteilung Film. Reihe: Sterbendes Handwerk. Heft 38. Basel 1975.</p><p>Schlumpf, Hans-Ulrich (Hg.): Filmkatalog der Schweizerischen Gesellschaft für Volkskunde. Basel 1993, S. 152-153.</p>",verheiratet mit Irene Siegenthaler,,,,Ausbildung: Kunstgewerbeschule Basel,"Tätigkeit: Fotograf, Kameramann",Lebte/Arbeitete in: Thun,,,,,Verwendete Quellen: Teilsammlung 1,"Verwendete Quellen: ""Filmkatalog der Schweizerischen Gesellschaft für Volkskunde"", hrsg. von Hans-Ulrich Schlumpf, bearbeitet von Silvia Conzett, Basel 1993",,,,,,,,,,,Publikation: AH 38,,,,,,,,,,,,,,,,,,,"Strub, Otto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336924,Knochenmühle Uttigen,,,,,,"<p>Unter der Leitung von <a class=""salsah-link"" href=""IRI:336923:IRI"">Ernst Maurer</a> und der Mithilfe des Knechts Willi Trachsel wurde in der Knochenmühle in Uttigen (BE) Knochenmehl zu Dünger verarbeitet.</p>",,,,,,,,,,,Literatur: AH 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knochenmühle Uttigen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336923,"Maurer, Ernst",,1897,,,,"<p>Ernst Maurer besass und betrieb die <a class=""salsah-link"" href=""IRI:336924:IRI"">Knochenmühle in Uttigen</a> und war Mitglied des <a class=""salsah-link"" href=""IRI:336922:IRI"">Düngerverbands</a>. <span gaga={}>Er taucht in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI""></a></spanAltes und sterbendes Handwerk</a><span gaga={}> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141266:IRI""></a></spanAH 25</a><span gaga={}> auf.</span</p>",,,,,,,,,,,Literatur: AH 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maurer, Ernst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336922,Düngerverband,,,,,,"<p>Die Institution Düngerverband wurde in der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a class=""salsah-link"" href=""IRI:2141266:IRI"">AH 25</a> portraitiert.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Düngerverband,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336921,"Brefin, Matthias",,,,,,"<p>Matthias Brefin lebte und arbeitete in Liestal. Er war Gymnasiallehrer und Pfarrer.</p><p>Brefin war Mitglied der <a class=""salsah-link"" href=""IRI:336006:IRI"">Sektion Film der SGV </a>und beteiligte sich als wissenschaftlicher Mitarbeiter im Rahmen der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Altes und sterbendes Handwerk</a> am Film Nr. 9022 (<a class=""salsah-link"" href=""IRI:2141266:IRI"">AH 25</a>).</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brefin, Matthias",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223916,Köhlerei Peter Duss,,,,,,"<p>Eine der letzten Köhlereien im Entlebuch. Von April bis Mai und im Spätherbst betrieb <a class=""salsah-link"" href=""IRI:2139409:IRI"">Peter Duss</a> neben seinem Haus bei Wolhusen einen Kohlenmeiler.</p>",,Fontannen b. Wolhusen,http://sws.geonames.org/8533618,,,,,,,47.02551,"Brunner, Ernst: 100 Bilder von einem Kohlenmeiler im Entlebuch, Luzern 1940.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01199,Köhlerei Peter Duss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223948,"Nippa, Annegret",,,,,,<p>Ethnologin</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nippa, Annegret",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694952,Gübel,,,,,,<p>Oberstdivisionär</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694938,Waldis,,,,,,<p>Oberst Waldis.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waldis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694947,"Frick, Max ",,,,,,<p>Es handelt sich um einen Grossmünsterpfarrer von Zürich.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frick, Max ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519554,"Anthamatten, Karl",,1957-11-28,,,,"<span gaga={}><p>Landwirt und Bezirkseinnehmer. 1920-29 Gemeinderat, dann bis 1937 Gemeindepräsident von Visp. 1937-57 als Vertreter der kath.-konservativen Volkspartei des Oberwallis Staatsrat und Vorsteher des Baudepartements. Unter Anthamatten wurde die Kantonsstrasse durchgehend auf 10,5 m verbreitert sowie die Furka-, die Simplon- und die Forclazstrasse ausgebaut. Fast alle Bergdörfer wurden durch Strassen oder Seilbahnen mit dem Rhonetal verbunden.</p></span<p></p>",,Visp,http://sws.geonames.org/2658112,,,,,,,46.2937,http://www.hls-dhs-dss.ch/textes/d/D32869.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88149,"Anthamatten, Karl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695106,"Weber, Max",,1974-12-02,,,,"<p>Max Weber (1897-1974) war Politiker (SP), Finanzwissenschafter und Gewerkschaftsfunktionär.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber, Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457733,Tobler [SGV_07],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobler [SGV_07],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513034,Buser,,,,,,"<p>Buser beteiligte sich als Fotograf/-in an der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buser,Burer?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256842,Hakuba-do Printing Office,,,,,,"<p>Hakuba-do Printing Office war ein Postkartenverlag in Hakuba, Japan.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakuba-do Printing Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173604,Familie Rösti [SGV_12],,,,,,"<p>Familie Rösti aus Reinisch bei Frutigen BE erscheint in der Sammlung <a class=""salsah-link"" href=""IRI:421714:IRI"">Brunner</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie Rösti [SGV_12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141510,"Barth-Martz, Albert",,1927-05-14,,,,"<p>Albert Barth studierte Theologie in Basel und Berlin sowie Geschichte und Germanistik in Göttingen. Er doktorierte um 1900. Von 1904-1909 war er Lehrer am humanistischen Gymnasium in Basel, von 1909-1915 Leiter des Lehrerseminars in Schaffhausen. Ab 1915 war er Rektor der Töchterschule Basel. (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D9004.php"">Historisches Lexikon der Schweiz</a>)</p><p>Er war verheirtatet mit <a class=""salsah-link"" href=""IRI:376780:IRI"">Lily Martz</a>.</p>",,Basel,http://sws.geonames.org/2661604,,,,,,,47.66868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74821,,"Barth-Martz, Albert","Barth, Albert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492859,"Kreis-Martz, Emilie",,1907-11-24,,,,"<p>Emilie Martz kam als Tochter des Kaufmannes Friedrich Martz und von Anna Maria Martz (geb. Hartmann) zur Welt. Am 18. Mai 1865 heiratete sie <a class=""salsah-link"" href=""IRI:375013:IRI"">Hermann Kreis</a> aus Ermatingen (TG), mit dem sie von 1865 bis 1876 in Grellingen (BL) wohnte. 1876 zog sie mit ihm ins eigene Haus am Steinengraben 79. Sie hatte mit ihm die Kinder <a class=""salsah-link"" href=""IRI:492865:IRI"">Hermann jun.</a>, <a class=""salsah-link"" href=""IRI:499810:IRI"">Carl</a>, <a class=""salsah-link"" href=""IRI:492888:IRI"">Oscar</a>, <a class=""salsah-link"" href=""IRI:492873:IRI"">Mathilde</a> und <a class=""salsah-link"" href=""IRI:492877:IRI"">Erwin Kreis</a>, welche sich auf <a class=""salsah-link"" href=""IRI:478723:IRI"">SGV_10P_05215</a> gut identifizieren lassen. Emilie Kreis-Martz führte ein von Krankheit geprägtes Leben. In den letzten 20 Lebensjahren nahm ihr Gehör stetig ab. Ihr Grab mit den Lebensdaten findet sich auf <a class=""salsah-link"" href=""IRI:478758:IRI"">SGV_10P_05250</a>.</p>",,Basel,http://sws.geonames.org/2661604,,,,,,,48.27525,"Nachruf ""Zum Andenken an Frau Emilie Kreis geb. Martz"" (1907) (SGV_10P_00058)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85464,,"Kreis-Martz, Emilie","Martz, Emilie","Kreis, Emilie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336880,"Giordani, Domenico",,,,,,"<p>Domenico Giordani  war tätig in der <a class=""salsah-link"" href=""IRI:336879:IRI"">Lavezstein (Speckstein)-Werkstatt</a>. Er war Hersteller von Kochtöpfen aus Speckstein. Die Werkstatt wurde in der Sammlung <a href=""http://www.salsah.org/api/resources/336009"">Altes und sterbendes Handwerk</a> im Projekt mit der Nummer <a href=""http://www.salsah.org/api/resources/2141365"">AH 24</a> portraitiert.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giordani, Domenico",Migòla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
